time(s),trig_fname18,10,11,12,13,14,15,16,17,18,trig_fname29,0.5 5.8_fname20,1.5 5.8_fname21,off off_fname22,0.5 30_fname25,0.5 55_fname27,0.5 15_fname28,0.5 off_fname29,trig_fname34,1_lpm_fname30,1.5_lpm_fname31,0.5_lpm_fname32,2_lpm_fname33,0lpm_fname34
20.38,0.032,-0.0005893333,0.012544,-0.0029226667,-0.0029226667,-0.000592,-0.0007893333,-0.000992,0.0019173333,-0.003208,0.032,-0.0344866667,-0.01984,0.0153933333,-0.0356266667,-0.0156733333,-0.0232666667,-0.02472,0.032,0.01206,0.010472,0.008512,0.019048,0.0269533333
20.4,0.032,-0.0007013333,0.012464,-0.0029786667,-0.0029786667,-0.000688,-0.0009413333,-0.001,0.0019733333,-0.003216,0.0328,-0.0344666667,-0.01982,0.0153733333,-0.0356666667,-0.0156533333,-0.0233066667,-0.02472,0.032,0.01202,0.010456,0.008644,0.019048,0.0268333333
20.42,0.032,-0.0006453333,0.012472,-0.0029146667,-0.0029146667,-0.00084,-0.0009253333,-0.001048,0.0018213333,-0.003312,0.032,-0.0344666667,-0.01974,0.0153533333,-0.0357066667,-0.0156933333,-0.0232866667,-0.0248,0.032,0.01206,0.010468,0.008752,0.019064,0.0267533333
20.44,0.0312,-0.0006293333,0.01244,-0.0029786667,-0.0029786667,-0.000976,-0.0009333333,-0.001064,0.0019813333,-0.00328,0.0312,-0.0345266667,-0.01974,0.0152933333,-0.0357066667,-0.0157333333,-0.0233266667,-0.02484,0.0312,0.012048,0.010452,0.00884,0.01904,0.0266533333
20.46,0.0312,-0.0006693333,0.012424,-0.0028666667,-0.0028666667,-0.001112,-0.0008533333,-0.001176,0.0019733333,-0.003152,0.032,-0.0345466667,-0.01974,0.0152333333,-0.0357266667,-0.0157533333,-0.0233466667,-0.02486,0.032,0.01206,0.010404,0.008932,0.0191,0.0265533333
20.48,0.032,-0.0006933333,0.012304,-0.0030426667,-0.0030426667,-0.001136,-0.0010373333,-0.001176,0.0019733333,-0.00308,0.0312,-0.0346666667,-0.01972,0.0152133333,-0.0357466667,-0.0157333333,-0.0233466667,-0.02492,0.032,0.012072,0.010348,0.009,0.019096,0.0264533333
20.5,0.032,-0.0008293333,0.012288,-0.0030186667,-0.0030186667,-0.001056,-0.0011813333,-0.00136,0.0020453333,-0.003104,0.032,-0.0346466667,-0.01976,0.0151533333,-0.0357466667,-0.0157133333,-0.0233266667,-0.02498,0.032,0.012088,0.010316,0.009052,0.019096,0.0264133333
20.52,0.032,-0.0007333333,0.012232,-0.0031226667,-0.0031226667,-0.001184,-0.0012613333,-0.001448,0.0020693333,-0.003144,0.0328,-0.0346466667,-0.01976,0.0151133333,-0.0357466667,-0.0156733333,-0.0233066667,-0.02496,0.032,0.012004,0.010304,0.009136,0.019064,0.0263333333
20.54,0.032,-0.0008453333,0.012168,-0.0030986667,-0.0030986667,-0.001184,-0.0013573333,-0.00144,0.0019973333,-0.003088,0.032,-0.0346466667,-0.0197,0.0150933333,-0.0357666667,-0.0156733333,-0.0232866667,-0.02498,0.032,0.011936,0.01026,0.009184,0.01906,0.0262933333
20.56,0.032,-0.0009173333,0.0122,-0.0030346667,-0.0030346667,-0.001112,-0.0014053333,-0.001504,0.0020693333,-0.003104,0.032,-0.0346666667,-0.0197,0.0150533333,-0.0357866667,-0.0156933333,-0.0233266667,-0.02504,0.0312,0.011908,0.01026,0.009284,0.019024,0.0261933333
20.58,0.0312,-0.0007493333,0.011944,-0.0031786667,-0.0031786667,-0.00108,-0.0015493333,-0.001488,0.0020533333,-0.003088,0.0312,-0.0346666667,-0.01966,0.0150333333,-0.0358066667,-0.0157133333,-0.0233466667,-0.02506,0.0312,0.011904,0.010228,0.009348,0.019108,0.0261333333
20.6,0.032,-0.0007893333,0.011752,-0.0032666667,-0.0032666667,-0.001144,-0.0015413333,-0.001416,0.0019733333,-0.003032,0.0312,-0.0346866667,-0.0196,0.0149933333,-0.0358066667,-0.0157333333,-0.0233466667,-0.02514,0.032,0.011884,0.010204,0.009444,0.019108,0.0260333333
20.62,0.032,-0.0008053333,0.01172,-0.0032586667,-0.0032586667,-0.001176,-0.0016293333,-0.001464,0.0019813333,-0.003032,0.0312,-0.0346866667,-0.01956,0.0149533333,-0.0358066667,-0.0157533333,-0.0233666667,-0.02518,0.032,0.011908,0.010148,0.009564,0.01914,0.0259733333
20.64,0.0328,-0.0009093333,0.011696,-0.0032426667,-0.0032426667,-0.001216,-0.0017893333,-0.001576,0.0020053333,-0.003064,0.0328,-0.0347066667,-0.01952,0.0149333333,-0.0357866667,-0.0157333333,-0.0233666667,-0.0252,0.032,0.0119,0.010144,0.009628,0.019116,0.0259133333
20.66,0.0312,-0.0007653333,0.011704,-0.0032426667,-0.0032426667,-0.00124,-0.0016853333,-0.001512,0.0020933333,-0.003096,0.032,-0.0347466667,-0.0195,0.0149133333,-0.0357666667,-0.0157333333,-0.0234066667,-0.02524,0.032,0.011888,0.010096,0.009692,0.019144,0.0258533333
20.68,0.032,-0.0007893333,0.01152,-0.0031866667,-0.0031866667,-0.001104,-0.0016053333,-0.001504,0.0021333333,-0.003016,0.032,-0.0347866667,-0.0195,0.0148933333,-0.0357666667,-0.0157333333,-0.0234066667,-0.0253,0.032,0.011896,0.01008,0.009768,0.01916,0.0257933333
20.7,0.0312,-0.0009493333,0.011432,-0.0032346667,-0.0032346667,-0.001208,-0.0015493333,-0.001472,0.0021173333,-0.002984,0.032,-0.0347866667,-0.01946,0.0148933333,-0.0357866667,-0.0157733333,-0.0234066667,-0.02536,0.0312,0.011888,0.010052,0.009836,0.01912,0.0257733333
20.72,0.032,-0.0010933333,0.011248,-0.0034026667,-0.0034026667,-0.00132,-0.0016853333,-0.001464,0.0022213333,-0.003008,0.0312,-0.0348466667,-0.01942,0.0148733333,-0.0357866667,-0.0157933333,-0.0234466667,-0.02534,0.0312,0.011884,0.010032,0.009944,0.019128,0.0257733333
20.74,0.0328,-0.0011573333,0.011288,-0.0035546667,-0.0035546667,-0.001296,-0.0016293333,-0.001512,0.0023413333,-0.003008,0.032,-0.0348466667,-0.0194,0.0148533333,-0.0357666667,-0.0157733333,-0.0234266667,-0.0254,0.0312,0.011856,0.010028,0.010012,0.01914,0.0257733333
20.76,0.032,-0.0012293333,0.011128,-0.0034986667,-0.0034986667,-0.001256,-0.0014933333,-0.001512,0.0023653333,-0.003144,0.0328,-0.0348666667,-0.01936,0.0148333333,-0.0357666667,-0.0157933333,-0.0234266667,-0.02542,0.0328,0.0118,0.00998,0.010068,0.019116,0.0257733333
20.78,0.0312,-0.0012773333,0.011232,-0.0034666667,-0.0034666667,-0.001376,-0.0013973333,-0.001392,0.0023493333,-0.003096,0.032,-0.0348666667,-0.01932,0.0148133333,-0.0357866667,-0.0158133333,-0.0234266667,-0.0255,0.032,0.011776,0.009968,0.010068,0.019108,0.0257333333
20.8,0.0312,-0.0012773333,0.011184,-0.0035386667,-0.0035386667,-0.0014,-0.0014373333,-0.001472,0.0021653333,-0.003192,0.032,-0.0348866667,-0.01926,0.0147733333,-0.0358266667,-0.0158133333,-0.0234266667,-0.02554,0.0312,0.011776,0.009924,0.010132,0.019068,0.0257333333
20.82,0.0312,-0.0012453333,0.01096,-0.0034826667,-0.0034826667,-0.001552,-0.0014453333,-0.00148,0.0021013333,-0.003304,0.032,-0.0349066667,-0.01922,0.0147933333,-0.0358266667,-0.0158333333,-0.0234466667,-0.0256,0.0312,0.011692,0.009884,0.010208,0.01904,0.0257333333
20.84,0.0312,-0.0011813333,0.011048,-0.0035066667,-0.0035066667,-0.001648,-0.0016053333,-0.001408,0.0019893333,-0.003296,0.0312,-0.0349466667,-0.01922,0.0147733333,-0.0358266667,-0.0158333333,-0.0234266667,-0.02566,0.0312,0.011676,0.009876,0.010256,0.018996,0.0257333333
20.86,0.0328,-0.0011653333,0.010864,-0.0033946667,-0.0033946667,-0.001832,-0.0017653333,-0.001408,0.0020373333,-0.003264,0.0312,-0.0349466667,-0.0192,0.0147333333,-0.0358266667,-0.0158333333,-0.0234466667,-0.02566,0.032,0.011664,0.009864,0.010272,0.019004,0.0257333333
20.88,0.032,-0.0013173333,0.01076,-0.0033546667,-0.0033546667,-0.00188,-0.0018053333,-0.001488,0.0021653333,-0.003192,0.032,-0.0349466667,-0.01912,0.0146733333,-0.0358266667,-0.0158533333,-0.0234466667,-0.02566,0.032,0.01166,0.009876,0.010304,0.018952,0.0257533333
20.9,0.032,-0.0015413333,0.010776,-0.0032586667,-0.0032586667,-0.001888,-0.0018533333,-0.001464,0.0021493333,-0.003304,0.032,-0.0349666667,-0.0191,0.0146333333,-0.0358066667,-0.0158733333,-0.0234266667,-0.0257,0.032,0.011624,0.009876,0.010352,0.018892,0.0257333333
20.92,0.0312,-0.0014533333,0.010808,-0.0034346667,-0.0034346667,-0.001896,-0.0018373333,-0.001464,0.0021573333,-0.003216,0.032,-0.0349666667,-0.01906,0.0146133333,-0.0358266667,-0.0158533333,-0.0234466667,-0.02574,0.032,0.01162,0.009832,0.010384,0.018892,0.0257333333
20.94,0.0312,-0.0014533333,0.010776,-0.0035226667,-0.0035226667,-0.001896,-0.0019333333,-0.001304,0.0021893333,-0.003128,0.032,-0.0349666667,-0.01904,0.0145733333,-0.0358266667,-0.0158333333,-0.0234866667,-0.02572,0.0312,0.01162,0.009768,0.010432,0.01886,0.0257533333
20.96,0.0312,-0.0014133333,0.010632,-0.0034826667,-0.0034826667,-0.001856,-0.0019893333,-0.001344,0.0021573333,-0.003016,0.0312,-0.0349666667,-0.01902,0.0145333333,-0.0358466667,-0.0158333333,-0.0235266667,-0.02576,0.0312,0.011572,0.009732,0.01046,0.018836,0.0257533333
20.98,0.032,-0.0014853333,0.01064,-0.0035546667,-0.0035546667,-0.001696,-0.0020453333,-0.0014,0.0022133333,-0.003152,0.032,-0.0349666667,-0.01902,0.0144733333,-0.0358866667,-0.0158333333,-0.0235666667,-0.02582,0.032,0.011528,0.00972,0.010496,0.018768,0.0257733333
21,0.032,-0.0015893333,0.010488,-0.0035866667,-0.0035866667,-0.001648,-0.0021333333,-0.001424,0.0021413333,-0.003272,0.0328,-0.0349666667,-0.01896,0.0144133333,-0.0358866667,-0.0158133333,-0.0235866667,-0.02588,0.032,0.011488,0.009696,0.010548,0.01872,0.0257933333
21.02,0.032,-0.0016373333,0.010304,-0.0036106667,-0.0036106667,-0.001704,-0.0022133333,-0.00156,0.0022773333,-0.00324,0.032,-0.0349466667,-0.01894,0.0143533333,-0.0358866667,-0.0158133333,-0.0235866667,-0.02588,0.032,0.011368,0.009696,0.010612,0.0187,0.0258333333
21.04,0.032,-0.0016453333,0.01036,-0.0035066667,-0.0035066667,-0.00168,-0.0021173333,-0.001448,0.0022533333,-0.003224,0.0312,-0.0349466667,-0.01894,0.0142933333,-0.0358866667,-0.0158133333,-0.0235866667,-0.02594,0.0312,0.011388,0.009656,0.01058,0.01866,0.0258533333
21.06,0.032,-0.0017093333,0.01032,-0.0035786667,-0.0035786667,-0.001864,-0.0019733333,-0.001552,0.0022693333,-0.003192,0.0312,-0.0349266667,-0.01888,0.0142133333,-0.0359066667,-0.0158333333,-0.0235866667,-0.02594,0.0312,0.0114,0.009652,0.010588,0.018664,0.0258733333
21.08,0.0312,-0.0016773333,0.010416,-0.0035386667,-0.0035386667,-0.002016,-0.0018933333,-0.001528,0.0022773333,-0.003144,0.0312,-0.0349066667,-0.0189,0.0141733333,-0.0359066667,-0.0158533333,-0.0236266667,-0.02598,0.032,0.011404,0.009632,0.010592,0.01864,0.0258533333
21.1,0.032,-0.0016773333,0.010256,-0.0036426667,-0.0036426667,-0.002056,-0.0018933333,-0.00164,0.0023573333,-0.003136,0.0312,-0.0349066667,-0.01884,0.0141133333,-0.0359266667,-0.0158333333,-0.0236666667,-0.02602,0.0312,0.011292,0.009628,0.010628,0.018592,0.0258733333
21.12,0.032,-0.0018533333,0.010144,-0.0037386667,-0.0037386667,-0.00204,-0.0019733333,-0.001568,0.0024933333,-0.00316,0.032,-0.0349266667,-0.0188,0.0140333333,-0.0359266667,-0.0158133333,-0.0236466667,-0.02604,0.032,0.01124,0.009592,0.01068,0.018592,0.0259133333
21.14,0.0328,-0.0018373333,0.010128,-0.0037306667,-0.0037306667,-0.002032,-0.0021413333,-0.001568,0.0026213333,-0.003232,0.032,-0.0349466667,-0.01878,0.0139733333,-0.0359266667,-0.0157933333,-0.0236666667,-0.02614,0.0328,0.01122,0.00956,0.010684,0.01858,0.0259733333
21.16,0.032,-0.0019573333,0.01008,-0.0037706667,-0.0037706667,-0.002008,-0.0021093333,-0.001648,0.0026453333,-0.003304,0.032,-0.0349666667,-0.0188,0.0139133333,-0.0359266667,-0.0157933333,-0.0236866667,-0.02616,0.0312,0.011208,0.009524,0.010716,0.018536,0.0259933333
21.18,0.032,-0.0021333333,0.010168,-0.0037386667,-0.0037386667,-0.002064,-0.0021173333,-0.001632,0.0026133333,-0.003344,0.032,-0.0349666667,-0.01876,0.0138733333,-0.0359266667,-0.0158133333,-0.0237066667,-0.02622,0.0312,0.011156,0.009492,0.010724,0.018476,0.0259933333
21.2,0.0312,-0.0022133333,0.009968,-0.0036266667,-0.0036266667,-0.002168,-0.0021413333,-0.00156,0.0027413333,-0.003264,0.032,-0.0350066667,-0.01872,0.0138133333,-0.0359066667,-0.0158133333,-0.0237666667,-0.02628,0.032,0.011116,0.009476,0.010724,0.018428,0.0259933333
21.22,0.032,-0.0021573333,0.009968,-0.0035146667,-0.0035146667,-0.002208,-0.0020293333,-0.001576,0.0027733333,-0.003288,0.0312,-0.0350066667,-0.01868,0.0137733333,-0.0358866667,-0.0157933333,-0.0237266667,-0.02634,0.0312,0.01108,0.009444,0.010756,0.018388,0.0260133333
21.24,0.032,-0.0022453333,0.009976,-0.0034266667,-0.0034266667,-0.002384,-0.0020533333,-0.001616,0.0028773333,-0.003312,0.032,-0.0350866667,-0.0187,0.0137333333,-0.0359066667,-0.0157933333,-0.0237266667,-0.02636,0.032,0.011032,0.00942,0.010776,0.018356,0.0260333333
21.26,0.032,-0.0021413333,0.009848,-0.0035786667,-0.0035786667,-0.002496,-0.0021973333,-0.001536,0.0030053333,-0.00344,0.032,-0.0350866667,-0.01864,0.0136733333,-0.0359266667,-0.0157733333,-0.0237666667,-0.02638,0.032,0.010992,0.009392,0.010784,0.018292,0.0260533333
21.28,0.032,-0.0023253333,0.009784,-0.0036026667,-0.0036026667,-0.00248,-0.0023093333,-0.001616,0.0029733333,-0.003488,0.032,-0.0351666667,-0.01858,0.0136133333,-0.0359466667,-0.0157733333,-0.0238266667,-0.02644,0.032,0.010956,0.009372,0.010768,0.01826,0.0260933333
21.3,0.0312,-0.0023573333,0.009912,-0.0036666667,-0.0036666667,-0.002544,-0.0023893333,-0.001536,0.0029733333,-0.003384,0.0312,-0.0351266667,-0.01852,0.0135533333,-0.0359666667,-0.0157933333,-0.0238466667,-0.02646,0.0312,0.010856,0.009344,0.010816,0.018204,0.0260933333
21.32,0.0312,-0.0024773333,0.010064,-0.0037146667,-0.0037146667,-0.002544,-0.0023893333,-0.00144,0.0029893333,-0.003424,0.0312,-0.0351066667,-0.01852,0.0135133333,-0.0359666667,-0.0157933333,-0.0238466667,-0.02646,0.0312,0.010804,0.009344,0.010832,0.018168,0.0260933333
21.34,0.032,-0.0024533333,0.009952,-0.0038026667,-0.0038026667,-0.002536,-0.0024693333,-0.001496,0.0031653333,-0.003424,0.032,-0.0351066667,-0.01848,0.0134533333,-0.0359666667,-0.0158133333,-0.0238666667,-0.02652,0.032,0.01076,0.009324,0.010876,0.018144,0.0261133333
21.36,0.032,-0.0024453333,0.00988,-0.0038746667,-0.0038746667,-0.002504,-0.0025333333,-0.001424,0.0030933333,-0.003496,0.032,-0.0351066667,-0.01846,0.0134333333,-0.0359666667,-0.0158333333,-0.0238666667,-0.02652,0.032,0.010724,0.009316,0.010832,0.018108,0.0260933333
21.38,0.032,-0.0025413333,0.009872,-0.0037946667,-0.0037946667,-0.002536,-0.0024453333,-0.001392,0.0030533333,-0.003544,0.032,-0.0351466667,-0.01844,0.0134133333,-0.0359866667,-0.0158333333,-0.0238466667,-0.02652,0.0328,0.010688,0.009296,0.010848,0.018104,0.0260733333
21.4,0.032,-0.0025573333,0.009696,-0.0038186667,-0.0038186667,-0.002544,-0.0024533333,-0.001272,0.0030933333,-0.003552,0.032,-0.0351266667,-0.01844,0.0133333333,-0.0360066667,-0.0158133333,-0.0238466667,-0.0265,0.032,0.010656,0.009296,0.010848,0.018068,0.0260733333
21.42,0.0312,-0.0025973333,0.009496,-0.0039306667,-0.0039306667,-0.002672,-0.0023813333,-0.00124,0.0032053333,-0.003696,0.0312,-0.0351666667,-0.01838,0.0133133333,-0.0359866667,-0.0158333333,-0.0238866667,-0.02656,0.0312,0.010608,0.009288,0.010844,0.018052,0.0260933333
21.44,0.0312,-0.0026133333,0.009592,-0.0038986667,-0.0038986667,-0.002728,-0.0022853333,-0.001144,0.0032373333,-0.003552,0.0312,-0.0351466667,-0.01834,0.0132533333,-0.0359866667,-0.0158333333,-0.0238866667,-0.02662,0.032,0.010628,0.009256,0.010852,0.018004,0.0260733333
21.46,0.032,-0.0027493333,0.009336,-0.0039306667,-0.0039306667,-0.002784,-0.0022933333,-0.001072,0.0033733333,-0.003552,0.0312,-0.0351666667,-0.0183,0.0132333333,-0.0359866667,-0.0158133333,-0.0239266667,-0.02666,0.0312,0.010552,0.009256,0.010844,0.01798,0.0260533333
21.48,0.032,-0.0028853333,0.009288,-0.0038106667,-0.0038106667,-0.002616,-0.0022933333,-0.001096,0.0033653333,-0.00352,0.032,-0.0351666667,-0.0183,0.0131933333,-0.0360266667,-0.0158133333,-0.0239266667,-0.02674,0.032,0.01054,0.009256,0.010844,0.017972,0.0260133333
21.5,0.032,-0.0029333333,0.009144,-0.0038986667,-0.0038986667,-0.002472,-0.0022933333,-0.001088,0.0032613333,-0.003488,0.032,-0.0352066667,-0.0183,0.0131533333,-0.0360066667,-0.0158333333,-0.0239466667,-0.0268,0.032,0.010536,0.009252,0.010828,0.017896,0.0260133333
21.52,0.032,-0.0030533333,0.009248,-0.0038506667,-0.0038506667,-0.002472,-0.0022773333,-0.001112,0.0031493333,-0.003512,0.032,-0.0352266667,-0.01832,0.0131133333,-0.0360266667,-0.0158333333,-0.0239466667,-0.02682,0.032,0.010536,0.009268,0.010872,0.017852,0.0259733333
21.54,0.032,-0.0029653333,0.009176,-0.0038506667,-0.0038506667,-0.002648,-0.0022773333,-0.000952,0.0030933333,-0.003576,0.0312,-0.0353066667,-0.0183,0.0131133333,-0.0360466667,-0.0158133333,-0.0239466667,-0.02682,0.0312,0.010488,0.009292,0.010828,0.017824,0.0259133333
21.56,0.0312,-0.0029573333,0.009072,-0.0038666667,-0.0038666667,-0.002864,-0.0023333333,-0.001032,0.0030693333,-0.003584,0.0312,-0.0353066667,-0.01824,0.0130933333,-0.0360666667,-0.0158133333,-0.0239466667,-0.02684,0.0312,0.010464,0.009308,0.010888,0.017768,0.0258933333
21.58,0.032,-0.0028773333,0.009096,-0.0040346667,-0.0040346667,-0.002912,-0.0023893333,-0.00088,0.0031973333,-0.0036,0.032,-0.0353266667,-0.0182,0.0130733333,-0.0360666667,-0.0158333333,-0.0239466667,-0.02688,0.0312,0.01048,0.0093,0.010884,0.017808,0.0258333333
21.6,0.032,-0.0029493333,0.009256,-0.0041626667,-0.0041626667,-0.002872,-0.0025013333,-0.000976,0.0031573333,-0.00352,0.032,-0.0353466667,-0.0182,0.0130533333,-0.0360466667,-0.0158533333,-0.0239866667,-0.02692,0.032,0.010452,0.00932,0.0109,0.017784,0.0258333333
21.62,0.032,-0.0029413333,0.009232,-0.0042586667,-0.0042586667,-0.002944,-0.0024693333,-0.00108,0.0030053333,-0.0034,0.032,-0.0353866667,-0.01818,0.0130533333,-0.0360466667,-0.0158533333,-0.0239866667,-0.02696,0.0328,0.01046,0.0093,0.010916,0.017796,0.0258133333
21.64,0.032,-0.0029493333,0.009048,-0.0042426667,-0.0042426667,-0.002872,-0.0026133333,-0.000992,0.0029973333,-0.003312,0.032,-0.0353866667,-0.01814,0.0130533333,-0.0359866667,-0.0158933333,-0.0240266667,-0.027,0.0328,0.0104,0.009304,0.01096,0.017708,0.0257533333
21.66,0.032,-0.0030213333,0.00896,-0.0041306667,-0.0041306667,-0.002896,-0.0025173333,-0.001,0.0029173333,-0.003312,0.032,-0.0353866667,-0.01812,0.0130533333,-0.0360066667,-0.0159333333,-0.0240466667,-0.02704,0.0312,0.010396,0.00926,0.01094,0.017672,0.0256933333
21.68,0.0312,-0.0031493333,0.008992,-0.0041466667,-0.0041466667,-0.002912,-0.0025173333,-0.000952,0.0029973333,-0.0034,0.0312,-0.0354066667,-0.01812,0.0130333333,-0.0360266667,-0.0158933333,-0.0240466667,-0.02706,0.032,0.01036,0.009268,0.010928,0.017624,0.0256733333
21.7,0.032,-0.0031013333,0.008928,-0.0041546667,-0.0041546667,-0.002976,-0.0026133333,-0.001008,0.0030533333,-0.003464,0.032,-0.0354466667,-0.0181,0.0130133333,-0.0360266667,-0.0158733333,-0.0240266667,-0.0271,0.0312,0.010348,0.009244,0.010936,0.017612,0.0256933333
21.72,0.032,-0.0031093333,0.008872,-0.0041626667,-0.0041626667,-0.002976,-0.0026773333,-0.000896,0.0030933333,-0.003352,0.032,-0.0355066667,-0.0181,0.0129933333,-0.0360666667,-0.0158733333,-0.0240666667,-0.02714,0.0312,0.01032,0.00924,0.010964,0.0176,0.0257333333
21.74,0.032,-0.0032693333,0.008776,-0.0041866667,-0.0041866667,-0.002968,-0.0027973333,-0.001032,0.0032293333,-0.003232,0.0328,-0.0355066667,-0.01806,0.0129933333,-0.0360466667,-0.0158733333,-0.0240666667,-0.02718,0.032,0.010348,0.009248,0.010992,0.017548,0.0257533333
21.76,0.032,-0.0034053333,0.00876,-0.0041866667,-0.0041866667,-0.00296,-0.0026533333,-0.001176,0.0032133333,-0.003248,0.032,-0.0354866667,-0.01802,0.0129733333,-0.0360466667,-0.0158933333,-0.0240466667,-0.0272,0.032,0.010316,0.009208,0.010996,0.01754,0.0257733333
21.78,0.032,-0.0032613333,0.00884,-0.0042986667,-0.0042986667,-0.002912,-0.0025973333,-0.000992,0.0032533333,-0.00332,0.0312,-0.0355066667,-0.018,0.0129733333,-0.0360466667,-0.0158933333,-0.0240666667,-0.02722,0.032,0.010316,0.00918,0.010968,0.017496,0.0257933333
21.8,0.0312,-0.0033653333,0.008808,-0.0045306667,-0.0045306667,-0.00296,-0.0024773333,-0.000984,0.0033893333,-0.003416,0.032,-0.0355066667,-0.01796,0.0129933333,-0.0360666667,-0.0159133333,-0.0240666667,-0.02726,0.0312,0.010272,0.009188,0.010952,0.01744,0.0258333333
21.82,0.032,-0.0034933333,0.008776,-0.0045386667,-0.0045386667,-0.002848,-0.0025093333,-0.000992,0.0034053333,-0.003304,0.032,-0.0355266667,-0.01794,0.0129333333,-0.0360866667,-0.0158733333,-0.0240866667,-0.0273,0.0312,0.010248,0.00916,0.010928,0.017376,0.0258533333
21.84,0.032,-0.0034293333,0.008672,-0.0044906667,-0.0044906667,-0.002808,-0.0023493333,-0.000928,0.0033493333,-0.003312,0.0312,-0.0355266667,-0.0179,0.0129133333,-0.0360666667,-0.0158733333,-0.0240866667,-0.02734,0.0312,0.010204,0.009116,0.010916,0.017344,0.0258933333
21.86,0.032,-0.0034933333,0.008616,-0.0045546667,-0.0045546667,-0.002808,-0.0023573333,-0.000928,0.0034613333,-0.00348,0.0328,-0.0355066667,-0.01788,0.0129133333,-0.0360666667,-0.0158733333,-0.0241266667,-0.0274,0.032,0.010156,0.0091,0.010896,0.0173,0.0259133333
21.88,0.032,-0.0034693333,0.008736,-0.0045146667,-0.0045146667,-0.002744,-0.0023813333,-0.00088,0.0035493333,-0.003376,0.032,-0.0355066667,-0.01788,0.0129133333,-0.0360466667,-0.0158533333,-0.0242066667,-0.02742,0.032,0.010124,0.009092,0.010928,0.0173,0.0259333333
21.9,0.032,-0.0034213333,0.00876,-0.0044826667,-0.0044826667,-0.002664,-0.0024533333,-0.001024,0.0036213333,-0.0034,0.0312,-0.0355466667,-0.01784,0.0128933333,-0.0360466667,-0.0158333333,-0.0242466667,-0.02746,0.0328,0.01012,0.009064,0.010956,0.017316,0.0259533333
21.92,0.0312,-0.0033173333,0.008608,-0.0046106667,-0.0046106667,-0.002592,-0.0025573333,-0.001072,0.0036613333,-0.003496,0.0312,-0.0355666667,-0.0178,0.0128533333,-0.0360866667,-0.0158333333,-0.0242266667,-0.02746,0.0312,0.010136,0.009068,0.011016,0.017232,0.0259733333
21.94,0.032,-0.0034853333,0.008496,-0.0046266667,-0.0046266667,-0.002576,-0.0026693333,-0.001104,0.0037253333,-0.003432,0.0312,-0.0355866667,-0.01776,0.0128533333,-0.0360866667,-0.0158333333,-0.0242466667,-0.0275,0.0312,0.010096,0.009068,0.011,0.017204,0.0259733333
21.96,0.032,-0.0035493333,0.008512,-0.0045946667,-0.0045946667,-0.002584,-0.0025173333,-0.001136,0.0036053333,-0.003608,0.032,-0.0356066667,-0.01776,0.0128133333,-0.0360866667,-0.0158333333,-0.0243066667,-0.02754,0.032,0.010068,0.009044,0.011012,0.017176,0.0259733333
21.98,0.032,-0.0036773333,0.008568,-0.0046746667,-0.0046746667,-0.002616,-0.0025733333,-0.001096,0.0035333333,-0.003608,0.0328,-0.0356666667,-0.01772,0.0128133333,-0.0360866667,-0.0158533333,-0.0243266667,-0.0276,0.032,0.010028,0.009012,0.011028,0.017188,0.0259733333
